Serial,Customer No,Rooms,Members,Fans,Lights,Freezes,Microwave Oven,Geyser,AC,Washing Machine,TV,PC,Induction Stove,Profession,Salary,post_21_july_unit,post_21_august_unit,post_21_sep_unit,post_21_oct_unit,post_21_nov_unit,post_21_dec_unit,post_22_jan_unit,post_22_feb_unit,post_22_mar_unit,post_22_april_unit,post_22_may_unit,post_22_june_unit,pre_22_apr_unit,pre_22_may_unit,pre_22_june_unit,pre_22_july_unit,pre_22_aug_unit,pre_22_sep_unit,pre_22_oct_unit,pre_22_nov_unit,pre_22_dec_unit,pre_23_jan_unit,pre_23_feb_unit,pre_23_mar_unit,pre_23_apr_unit,pre_23_may_unit,pre_23_june_unit,pre_23_jul_unit,pre_23_aug_unit,pre_23_sep_unit,pre_23_oct_unit,pre_23_nov_unit,pre_23_dec_unit
868.0,17719579.0,4.0,4.0,4.0,8.0,1.0,,,,,1,1,0.0,,,217.0,41.0,81.0,57.0,34.0,126.0,113.0,163.0,270.0,324.0,326.0,302.0,,,,,335.6,391.75,275.73,215.15,201.48,175.5,186.34,305.4,347.43,324.67,326.3,262.53,256.89,285.28,251.18,222.31,124.97
869.0,17728614.0,3.0,5.0,5.0,5.0,1.0,,,,,2,1,0.0,,,369.0,310.0,479.0,421.0,311.0,158.0,117.0,105.0,302.0,351.0,151.0,0.0,,,167.77,400.73,358.42,628.76,291.36,243.94,198.03,178.38,202.14,326.76,327.73,328.66,371.03,383.58,383.42,390.12,349.72,294.06,204.21
870.0,17683911.0,2.0,3.0,3.0,4.0,1.0,,,,,1,,0.0,,,140.0,196.0,65.0,59.0,121.0,55.0,43.0,32.0,,,,,66.7,72.95,70.43,80.75,145.43,64.02,182.03,105.82,56.78,65.5,112.1,65.84,68.68,71.3,72.66,65.28,171.89,117.56,158.21,104.59,56.5
871.0,17723831.0,4.0,7.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,1,2,0.0,,,769.0,852.0,820.0,698.0,479.0,318.0,342.0,293.0,568.0,660.0,799.0,367.0,,,354.07,837.62,759.4,789.01,688.35,379.23,329.53,288.0,391.54,541.91,803.8,669.72,811.33,700.04,651.03,708.9,579.29,417.93,310.93
872.0,17711785.0,4.0,5.0,5.0,7.0,1.0,,,,,1,1,0.0,,,361.0,398.0,505.0,435.0,331.0,190.0,157.0,175.0,391.0,420.0,438.0,61.0,,,399.67,349.73,545.64,487.18,384.21,391.84,275.91,190.53,214.14,380.93,345.25,473.48,463.13,469.96,534.02,423.15,395.28,233.12,155.27
873.0,17705899.0,3.0,4.0,4.0,6.0,1.0,,,,,1,1,0.0,,,217.0,247.0,257.0,224.0,207.0,132.0,133.0,134.0,209.0,237.0,120.0,,,,424.55,257.33,262.68,245.04,220.75,203.35,153.96,123.58,124.01,161.34,170.92,176.64,166.88,200.68,196.25,206.15,182.46,186.59,169.92
874.0,17709707.0,3.0,5.0,5.0,7.0,1.0,,,1.0,,2,1,1.0,,,432.0,451.0,531.0,413.0,304.0,250.0,226.0,213.0,282.0,419.0,490.0,202.0,,,,617.72,407.75,371.35,344.19,238.44,238.08,214.62,210.62,283.48,390.75,349.56,375.86,416.99,363.28,369.9,345.87,249.21,186.82
875.0,17677283.0,3.0,6.0,4.0,6.0,1.0,1.0,,1.0,,1,2,1.0,,,507.0,543.0,547.0,500.0,353.0,348.0,349.0,388.0,446.0,540.0,520.0,0.0,,,938.24,635.2,637.06,611.07,506.91,336.78,350.73,282.95,264.43,431.2,675.49,597.67,683.41,530.11,628.91,607.31,525.05,413.2,383.29
876.0,17696449.0,3.0,6.0,4.0,7.0,1.0,,,,,1,1,0.0,,,357.0,359.0,341.0,337.0,237.0,223.0,298.0,256.0,349.0,336.0,403.0,455.0,,,,,429.91,455.77,412.69,289.15,240.96,216.38,222.86,314.44,467.56,482.25,528.21,574.93,489.65,516.02,443.56,295.29,221.91
877.0,17692376.0,3.0,3.0,4.0,6.0,1.0,,,,,,,0.0,,,139.0,239.0,310.0,281.0,289.0,152.0,103.0,121.0,197.0,196.0,164.0,,,223.4,327.38,363.5,386.85,377.86,288.52,271.1,245.86,255.91,220.6,287.91,477.16,425.43,467.29,469.82,390.27,451.49,456.28,446.6,479.65
878.0,17718759.0,3.0,6.0,4.0,6.0,1.0,,,,,2,2,0.0,,,534.0,589.0,649.0,436.0,279.0,171.0,155.0,164.0,576.0,847.0,775.0,342.0,,,361.41,673.4,958.82,831.87,525.86,277.18,125.84,147.09,168.34,524.61,801.45,891.81,859.7,981.23,852.81,941.66,727.84,386.3,129.94
879.0,17723219.0,3.0,5.0,3.0,6.0,1.0,,,,,,,0.0,,,111.0,92.0,109.0,90.0,72.0,58.0,57.0,57.0,80.0,103.0,105.0,41.0,,,,251.53,155.64,135.33,123.9,109.2,113.42,95.48,87.39,84.14,46.83,65.65,40.9,10.48,23.1,15.87,6.41,,0.64
880.0,17713194.0,3.0,4.0,3.0,6.0,1.0,,,,,1,,0.0,,,279.0,277.0,272.0,272.0,160.0,66.0,72.0,52.0,193.0,378.0,373.0,0.0,,,201.32,286.71,782.86,285.62,156.22,138.61,71.35,85.75,81.61,154.17,179.42,267.74,326.33,316.23,314.86,321.79,232.36,198.66,89.31
881.0,17684619.0,2.0,3.0,3.0,6.0,1.0,,,,,,,0.0,,,156.0,85.0,186.0,256.0,154.0,114.0,129.0,125.0,169.0,255.0,170.0,0.0,,,310.09,355.82,297.07,264.68,209.73,91.79,94.33,114.47,123.03,219.29,339.84,252.72,358.96,400.53,355.96,344.91,298.35,210.27,147.29
882.0,17686494.0,3.0,5.0,3.0,6.0,1.0,1.0,,,1.0,1,1,0.0,,,483.0,382.0,413.0,387.0,347.0,323.0,325.0,346.0,349.0,360.0,440.0,194.0,,,145.12,374.65,363.59,315.85,282.89,277.49,265.29,214.74,280.21,368.8,424.68,325.16,407.51,344.77,345.8,341.98,302.81,275.8,224.49
883.0,17682741.0,2.0,4.0,3.0,5.0,1.0,,,,,1,,0.0,,,144.0,131.0,131.0,114.0,84.0,67.0,73.0,71.0,96.0,107.0,111.0,3.0,,,253.62,305.63,305.45,296.81,281.68,184.4,141.86,143.95,137.62,202.99,346.53,160.23,182.97,380.26,354.68,259.5,294.24,211.03,150.67
884.0,17708221.0,,,,,1.0,,,,,,,0.0,,,0.0,0.0,0.0,40.0,104.0,129.0,143.0,128.0,55.0,43.0,24.0,24.0,,,,,,,,,4.26,36.55,36.88,67.96,27.99,35.17,49.17,31.38,16.35,21.48,21.73,18.99,27.02
885.0,17699477.0,4.0,7.0,5.0,7.0,1.0,,,1.0,,1,1,0.0,,,473.0,419.0,501.0,469.0,359.0,293.0,267.0,320.0,82.0,,,,444.24,415.91,417.08,370.97,407.18,457.31,407.63,312.37,226.79,237.15,190.68,379.09,427.25,358.17,436.04,422.59,456.92,447.73,448.98,328.16,8.99
886.0,17718602.0,4.0,6.0,4.0,8.0,1.0,,,,,2,1,0.0,,,563.0,470.0,589.0,460.0,107.0,71.0,82.0,115.0,408.0,623.0,,,180.76,658.52,108.67,1224.99,753.58,670.95,498.45,157.71,87.73,121.42,117.81,263.01,761.75,682.96,788.92,716.83,495.33,622.22,395.6,178.23,97.96
887.0,17716080.0,,,,,1.0,,,,,,,0.0,,,17.0,8.0,9.0,6.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,,,184.83,294.16,418.14,378.96,354.48,245.91,148.88,205.24,406.53,157.74,302.33,272.57,347.52,328.12,319.69,380.21,408.89,348.81,291.05,227.38
888.0,17495749.0,3.0,4.0,3.0,6.0,1.0,,,,,1,,0.0,,,140.0,166.0,139.0,141.0,53.0,111.0,200.0,135.0,413.0,720.0,768.0,237.0,,,,1234.18,657.24,732.65,729.48,674.91,683.3,264.57,268.55,321.27,284.06,321.5,307.89,301.29,301.6,312.66,290.86,72.08,221.92
889.0,17698765.0,2.0,3.0,3.0,5.0,1.0,,,,,,,0.0,,,63.0,84.0,103.0,95.0,100.0,85.0,85.0,82.0,91.0,90.0,49.0,,,22.33,63.22,51.64,50.46,58.97,67.43,77.72,77.48,73.24,68.36,93.64,76.97,67.38,71.68,48.42,85.57,80.69,86.12,97.93,90.08
890.0,17678313.0,2.0,4.0,2.0,4.0,1.0,,,,,1,1,0.0,,,207.0,198.0,201.0,216.0,191.0,94.0,105.0,90.0,145.0,197.0,85.0,,,124.57,156.79,149.1,156.4,151.58,139.97,173.81,163.83,139.44,139.94,174.99,149.63,182.3,118.5,115.12,122.25,146.95,166.13,114.77,139.18
891.0,17704000.0,2.0,4.0,3.0,4.0,1.0,,,,,,,0.0,,,140.0,162.0,213.0,221.0,103.0,75.0,63.0,52.0,70.0,139.0,,,,194.66,145.91,158.05,217.08,180.65,138.78,83.42,57.18,54.23,55.77,81.75,160.51,215.14,217.07,187.34,184.07,173.14,171.24,82.11,60.84
892.0,17720892.0,2.0,5.0,2.0,5.0,1.0,,,,,1,,0.0,,,219.0,256.0,333.0,284.0,170.0,142.0,152.0,172.0,270.0,394.0,172.0,,,226.75,505.72,518.04,509.83,391.75,325.62,181.14,149.01,156.45,149.12,209.18,399.21,432.22,558.19,538.24,432.19,481.16,335.9,203.85,159.92
893.0,17698131.0,3.0,6.0,3.0,6.0,1.0,,,1.0,,1,1,0.0,,,340.0,327.0,326.0,317.0,248.0,180.0,211.0,207.0,248.0,226.0,,,74.61,452.93,408.14,427.68,489.55,450.29,384.8,298.78,248.18,172.15,193.31,242.34,220.38,249.79,314.44,264.71,305.42,353.47,302.86,254.25,283.85
894.0,17681578.0,3.0,4.0,3.0,7.0,1.0,,,,,1,1,0.0,,,189.0,258.0,246.0,220.0,225.0,154.0,171.0,186.0,250.0,256.0,265.0,221.0,,,57.5,227.35,228.6,223.5,240.35,230.92,222.52,219.63,222.6,230.08,198.81,246.58,217.85,176.07,183.65,240.05,265.08,248.86,243.63
895.0,17687327.0,3.0,7.0,4.0,7.0,1.0,1.0,,,,1,1,0.0,,,389.0,434.0,299.0,372.0,313.0,208.0,234.0,168.0,273.0,,,,371.46,298.69,14.41,0.07,3.41,479.27,391.29,356.43,205.78,139.54,157.34,392.83,536.52,548.06,606.05,555.24,559.67,586.93,49.37,230.71,181.89
896.0,17712980.0,2.0,2.0,3.0,5.0,1.0,,,,,,,0.0,,,85.0,111.0,134.0,147.0,94.0,67.0,52.0,44.0,87.0,26.0,,,119.02,145.1,131.49,119.96,109.05,97.0,61.7,59.87,85.97,57.94,46.91,65.68,74.83,193.39,166.62,157.62,141.56,88.27,56.85,50.89,43.26
897.0,17720483.0,4.0,9.0,4.0,8.0,2.0,1.0,,3.0,1.0,3,,1.0,,,1118.0,874.0,911.0,1007.0,483.0,292.0,257.0,225.0,,,,,914.21,948.26,962.88,1180.44,1132.1,967.34,801.69,365.38,262.91,228.68,262.48,418.05,1117.57,1002.59,1163.12,1269.79,815.07,810.72,713.2,392.13,258.28
898.0,17712425.0,3.0,4.0,3.0,6.0,1.0,,,,,2,1,0.0,,,365.0,349.0,380.0,295.0,217.0,157.0,145.0,160.0,311.0,303.0,362.0,317.0,,,85.94,391.52,304.6,315.45,274.11,231.7,151.2,130.6,187.31,268.5,291.17,314.46,357.28,346.66,372.35,374.21,329.82,267.58,203.05
899.0,17675516.0,3.0,5.0,3.0,5.0,1.0,,,,,1,1,0.0,,,224.0,229.0,244.0,224.0,161.0,95.0,117.0,101.0,97.0,,,,198.27,270.53,221.35,211.52,219.9,191.17,199.39,114.79,84.7,80.72,74.13,126.43,157.09,174.56,205.36,200.01,205.09,189.97,205.68,139.54,75.81
900.0,17704458.0,4.0,7.0,5.0,7.0,2.0,1.0,1.0,4.0,1.0,3,3,0.0,,,1306.0,778.0,1259.0,1341.0,913.0,687.0,860.0,942.0,1172.0,1320.0,612.0,,,,2072.72,1461.13,1806.48,1434.36,1098.54,906.04,741.65,735.65,808.63,1140.86,1479.77,1753.43,1669.74,1748.26,1549.52,1869.73,1655.3,963.74,1043.96
901.0,17727917.0,3.0,4.0,4.0,5.0,1.0,,,,,,1,0.0,,,287.0,436.0,321.0,460.0,237.0,298.0,151.0,210.0,293.0,353.0,378.0,62.0,,,205.88,173.11,323.65,386.52,366.96,336.78,277.01,288.51,286.57,385.27,369.95,395.27,414.12,346.31,363.08,394.48,362.62,327.89,282.4
902.0,17682928.0,4.0,6.0,4.0,7.0,1.0,,,1.0,,1,1,0.0,,,323.0,447.0,463.0,421.0,178.0,119.0,105.0,111.0,339.0,536.0,634.0,15.0,,,440.44,459.95,591.95,583.8,510.62,199.84,200.23,237.52,204.1,265.66,572.63,525.53,421.28,475.98,455.62,452.52,417.84,283.65,262.7
903.0,17692658.0,3.0,5.0,3.0,5.0,1.0,,,,,,1,0.0,,,246.0,251.0,320.0,277.0,243.0,132.0,136.0,146.0,218.0,,,,257.0,266.47,275.99,272.16,273.99,265.24,260.85,255.78,184.81,144.1,159.66,234.61,266.86,294.47,293.4,298.91,296.81,268.23,230.12,223.92,163.85
904.0,17711817.0,3.0,6.0,4.0,6.0,1.0,,,,,1,1,0.0,,,334.0,414.0,463.0,396.0,310.0,203.0,179.0,221.0,339.0,422.0,417.0,57.0,,,376.61,467.93,524.37,458.36,391.51,318.11,237.47,272.64,263.47,541.44,426.03,520.61,464.29,441.93,516.97,540.79,422.31,220.91,204.05
905.0,17697080.0,3.0,5.0,4.0,5.0,1.0,,,,,,,0.0,,,196.0,211.0,244.0,194.0,127.0,101.0,94.0,119.0,180.0,227.0,204.0,,,,215.63,249.56,182.91,205.92,176.3,123.86,104.04,93.24,108.92,161.71,228.32,211.38,206.24,250.29,200.47,206.15,211.48,153.88,113.35
906.0,17704871.0,2.0,3.0,3.0,4.0,1.0,,,,,1,,0.0,,,175.0,169.0,172.0,174.0,102.0,88.0,129.0,134.0,188.0,24.0,,,254.47,270.49,253.49,272.14,285.3,270.74,239.9,191.9,151.91,146.51,152.73,214.76,259.11,252.76,251.99,251.2,263.89,267.15,253.79,200.91,135.97
907.0,17674401.0,5.0,11.0,6.0,11.0,2.0,1.0,1.0,3.0,1.0,2,2,1.0,,,1155.0,1257.0,1257.0,957.0,736.0,545.0,528.0,619.0,835.0,288.0,,,,1690.67,997.85,1053.04,993.13,909.41,554.71,396.11,395.43,552.14,530.72,718.09,1211.04,953.76,1045.27,1020.06,972.23,1000.81,920.86,804.74,603.1
908.0,17716748.0,3.0,4.0,4.0,7.0,1.0,,,,,1,2,0.0,,,411.0,412.0,409.0,389.0,307.0,248.0,266.0,212.0,221.0,50.0,,,332.1,283.62,311.24,298.89,275.69,252.57,217.64,225.53,237.65,262.72,219.68,227.93,344.47,261.13,339.27,349.76,283.23,305.11,280.26,261.01,255.03
909.0,17715519.0,3.0,6.0,3.0,5.0,1.0,,,,,1,,0.0,,,255.0,258.0,373.0,359.0,226.0,192.0,123.0,132.0,250.0,278.0,203.0,,,178.66,303.42,363.86,289.85,278.28,317.29,208.15,166.88,149.35,129.46,220.49,427.28,353.98,557.94,486.23,503.75,566.07,484.52,422.67,267.85
910.0,17721852.0,3.0,4.0,4.0,6.0,1.0,,,,,1,,0.0,,,281.0,311.0,281.0,270.0,161.0,147.0,186.0,177.0,291.0,97.0,,,210.43,339.06,291.87,309.81,313.72,313.96,280.94,251.26,241.45,205.07,177.54,245.4,290.42,297.91,302.76,320.0,310.65,288.92,257.82,191.26,173.68
911.0,17708450.0,3.0,7.0,3.0,5.0,1.0,,,,,1,1,0.0,,,255.0,313.0,267.0,257.0,172.0,96.0,105.0,87.0,139.0,195.0,160.0,167.0,,,20.18,182.21,223.11,229.96,175.4,133.57,124.17,126.68,141.16,191.82,210.31,229.63,242.51,206.2,207.04,249.75,217.51,179.11,133.45
912.0,17723153.0,3.0,6.0,4.0,6.0,1.0,,,,,1,1,0.0,,,243.0,262.0,253.0,236.0,185.0,154.0,136.0,135.0,206.0,241.0,233.0,8.0,,,396.45,485.3,465.42,494.59,389.09,183.94,112.3,90.71,112.14,142.36,225.21,180.46,297.2,208.17,1.04,246.5,180.67,105.61,90.76
913.0,17704833.0,3.0,4.0,3.0,6.0,1.0,,,,,1,1,0.0,,,289.0,328.0,275.0,339.0,205.0,154.0,116.0,127.0,234.0,56.0,,,238.97,218.75,316.35,267.85,362.91,339.11,310.19,235.58,161.96,114.3,128.04,318.43,267.98,372.48,409.91,389.66,472.92,496.27,413.66,330.46,178.3
914.0,17681474.0,3.0,5.0,3.0,6.0,1.0,,,,,,,0.0,,,170.0,220.0,213.0,271.0,162.0,56.0,42.0,66.0,140.0,197.0,50.0,,,,146.76,398.54,171.96,151.44,155.68,245.98,322.96,211.47,222.22,314.86,204.34,177.49,218.25,341.67,361.81,239.12,323.28,170.89,68.14
915.0,17715063.0,3.0,4.0,3.0,6.0,1.0,,,,,1,,0.0,,,249.0,278.0,257.0,153.0,155.0,131.0,151.0,121.0,163.0,190.0,223.0,,,80.05,264.73,328.58,268.81,254.51,252.18,187.96,159.96,160.33,149.86,221.83,305.82,283.4,294.94,312.33,311.97,322.46,272.13,242.26,236.06
916.0,17680936.0,2.0,2.0,3.0,5.0,1.0,,,,,,,0.0,,,13.0,94.0,41.0,129.0,77.0,33.0,28.0,24.0,67.0,93.0,71.0,3.0,,,158.84,48.77,112.31,106.36,76.7,42.25,24.64,24.94,29.72,66.41,87.31,112.41,113.7,87.55,26.74,50.19,99.15,56.21,32.88
917.0,17683979.0,3.0,4.0,4.0,6.0,1.0,,,,,1,1,0.0,,,222.0,237.0,246.0,233.0,182.0,150.0,146.0,130.0,,,,,212.56,233.36,201.86,229.41,237.88,214.03,216.76,177.77,138.07,109.9,116.46,178.97,245.25,234.94,234.47,235.47,226.21,221.76,229.59,194.28,139.26
918.0,17703479.0,3.0,6.0,3.0,6.0,1.0,,,,,1,1,0.0,,,202.0,210.0,193.0,216.0,147.0,105.0,111.0,100.0,184.0,204.0,242.0,83.0,,,60.47,181.81,167.44,165.84,146.8,139.85,137.23,91.35,56.61,85.95,138.13,143.96,127.12,89.86,163.35,152.49,143.69,107.93,82.12
919.0,17681489.0,4.0,7.0,4.0,7.0,1.0,,,,,2,,0.0,,,308.0,609.0,754.0,714.0,281.0,223.0,180.0,211.0,394.0,395.0,73.0,615.0,,,,,,,,,,36.55,233.73,249.57,841.85,708.58,716.64,56.54,92.85,345.98,584.51,289.23,286.81
920.0,17682383.0,4.0,8.0,5.0,13.0,1.0,1.0,,1.0,1.0,1,2,0.0,,,715.0,684.0,733.0,638.0,347.0,259.0,307.0,222.0,36.0,461.0,538.0,15.0,,,436.36,610.55,593.11,588.61,510.82,392.01,293.09,233.17,269.0,361.39,648.21,580.06,600.0,535.58,645.21,630.76,474.72,427.66,343.1
921.0,17689906.0,2.0,2.0,3.0,5.0,1.0,,,,,1,,0.0,,,127.0,92.0,99.0,166.0,117.0,74.0,75.0,73.0,154.0,150.0,56.0,,,,266.32,134.96,189.86,184.29,127.4,119.17,98.47,81.61,80.19,123.78,124.27,173.32,176.51,142.02,186.5,174.41,161.89,121.31,67.61
922.0,17684040.0,3.0,5.0,4.0,6.0,1.0,1.0,,1.0,,3,1,0.0,,,507.0,477.0,524.0,526.0,374.0,316.0,342.0,333.0,,,,,484.12,444.35,440.01,358.42,427.94,370.49,353.68,256.3,317.4,357.08,318.7,369.78,433.01,413.26,411.85,422.5,469.18,471.36,365.49,330.46,285.85
923.0,17700205.0,4.0,6.0,5.0,8.0,1.0,,1.0,,,1,1,0.0,,,422.0,121.0,921.0,893.0,482.0,335.0,330.0,327.0,638.0,695.0,602.0,,,192.36,849.56,1015.46,1041.46,925.11,861.06,623.36,392.63,296.56,335.09,606.63,1041.64,1005.62,1223.97,1132.42,939.21,926.55,888.59,625.79,437.4
924.0,17685411.0,3.0,4.0,4.0,7.0,1.0,,,,,2,1,0.0,,,256.0,249.0,266.0,210.0,152.0,95.0,128.0,115.0,193.0,147.0,334.0,113.0,,,93.16,289.98,283.65,243.96,234.57,189.13,224.75,219.67,195.77,241.59,324.38,284.99,337.37,364.37,315.11,305.54,295.23,242.82,210.36
925.0,17693020.0,2.0,2.0,3.0,5.0,1.0,,,,,1,,0.0,,,63.0,66.0,91.0,126.0,85.0,52.0,47.0,45.0,68.0,,,,64.29,78.16,77.7,78.64,75.36,118.58,97.01,71.03,44.85,46.54,44.0,78.95,121.21,143.75,144.21,139.87,146.3,143.5,149.17,90.6,58.79
926.0,17703638.0,3.0,5.0,3.0,6.0,1.0,,,,,1,,0.0,,,274.0,284.0,274.0,273.0,39.0,49.0,77.0,93.0,136.0,171.0,162.0,64.0,,,122.47,176.67,194.77,177.29,167.16,132.77,100.76,90.15,90.45,141.29,172.53,158.19,163.66,71.03,172.21,190.06,160.36,126.19,93.06
927.0,17708520.0,2.0,2.0,2.0,4.0,1.0,,,,,,,0.0,,,17.0,35.0,124.0,104.0,129.0,78.0,69.0,140.0,86.0,39.0,,,50.64,81.32,101.96,91.83,89.78,123.44,173.79,132.8,22.73,20.83,19.85,49.27,71.41,108.23,107.81,102.72,131.35,133.08,85.81,139.92,75.21
928.0,17708446.0,3.0,5.0,2.0,6.0,1.0,,,,,1,,0.0,,,201.0,260.0,228.0,216.0,130.0,103.0,133.0,113.0,171.0,190.0,192.0,146.0,,,,159.1,138.93,136.37,131.81,91.7,121.82,138.23,96.58,95.48,98.57,142.86,166.44,296.35,273.33,322.15,176.18,114.1,84.49
929.0,17705920.0,3.0,6.0,3.0,7.0,1.0,,,,,1,,0.0,,,168.0,173.0,137.0,163.0,116.0,54.0,57.0,59.0,65.0,90.0,38.0,,,,233.42,166.61,121.98,131.92,135.01,104.57,85.24,80.3,84.9,129.4,166.12,197.93,215.48,204.39,180.13,219.39,192.05,117.2,91.06
930.0,17677211.0,3.0,3.0,4.0,6.0,1.0,,,,,1,,0.0,,,261.0,319.0,350.0,325.0,222.0,171.0,120.0,127.0,221.0,291.0,244.0,0.0,,,347.34,287.84,285.01,289.64,275.2,193.73,159.83,123.22,149.79,251.05,436.0,446.35,586.22,649.62,567.43,479.02,316.28,196.17,87.52
931.0,17693302.0,3.0,4.0,3.0,5.0,1.0,,,,,1,1,0.0,,,220.0,252.0,243.0,240.0,143.0,114.0,108.0,95.0,143.0,,,,203.03,205.09,194.16,150.68,181.38,208.7,183.68,189.59,142.1,96.28,126.55,194.52,186.26,220.57,119.77,146.08,129.37,159.77,113.58,81.92,52.4
932.0,17703799.0,3.0,5.0,4.0,5.0,1.0,,,,,1,1,0.0,,,221.0,231.0,226.0,227.0,186.0,108.0,128.0,112.0,23.0,3.0,43.0,0.0,,,25.2,19.26,40.97,26.13,24.83,10.25,7.88,6.79,12.55,454.61,551.33,483.8,532.57,455.11,380.12,97.62,104.94,77.26,65.37
933.0,17709942.0,3.0,3.0,4.0,6.0,1.0,,,,,1,,0.0,,,201.0,188.0,205.0,248.0,158.0,121.0,121.0,106.0,132.0,,,,340.82,571.96,402.92,233.65,289.36,245.95,260.99,188.05,137.25,111.97,112.23,218.4,235.78,221.82,334.02,315.46,442.97,425.73,327.47,230.85,152.12
934.0,17684549.0,4.0,6.0,5.0,9.0,1.0,1.0,,1.0,,2,1,0.0,,,491.0,518.0,497.0,386.0,350.0,267.0,317.0,302.0,372.0,400.0,178.0,,,255.45,386.45,309.98,339.42,372.4,417.3,308.71,310.01,252.55,282.42,358.06,645.25,558.32,634.88,672.76,493.15,471.45,500.11,445.45,349.06
935.0,17704180.0,3.0,4.0,4.0,6.0,1.0,,,,,1,,0.0,,,282.0,291.0,293.0,245.0,152.0,96.0,96.0,96.0,203.0,260.0,276.0,62.0,,,193.92,292.24,229.86,275.55,211.23,147.38,150.56,126.72,125.43,193.02,194.66,163.6,272.58,265.74,256.57,10.9,87.0,57.94,24.69
936.0,17719140.0,3.0,5.0,5.0,5.0,1.0,,,,,1,1,0.0,,,376.0,305.0,395.0,575.0,227.0,173.0,194.0,176.0,218.0,379.0,113.0,,,175.09,359.01,281.42,461.49,344.71,278.0,229.83,177.22,194.29,160.72,217.82,301.11,379.66,414.62,373.78,361.12,391.85,427.51,276.35,185.27
937.0,17686973.0,3.0,5.0,4.0,6.0,1.0,,,,,1,2,0.0,,,284.0,286.0,328.0,270.0,215.0,143.0,169.0,148.0,245.0,262.0,152.0,,,188.35,298.13,289.23,300.15,280.75,274.65,187.56,138.55,53.34,85.06,138.61,133.37,140.45,174.75,185.75,163.13,154.6,129.0,128.78,79.53
938.0,17693247.0,2.0,3.0,3.0,5.0,1.0,,,,,,,0.0,,,37.0,48.0,88.0,93.0,64.0,47.0,43.0,44.0,47.0,,,,55.9,109.81,163.66,105.11,160.13,153.15,75.91,59.05,49.09,65.74,55.81,65.6,69.91,154.08,161.95,186.2,174.0,211.83,164.71,67.33,52.88
939.0,17713071.0,3.0,4.0,4.0,8.0,1.0,,1.0,,,1,1,0.0,,,272.0,256.0,549.0,771.0,198.0,135.0,115.0,121.0,248.0,244.0,100.0,,,180.35,351.59,333.83,343.88,318.77,265.14,227.98,132.52,66.62,104.94,161.96,142.1,247.08,164.25,2.0,340.91,322.82,312.26,248.48,236.5
940.0,17705231.0,4.0,7.0,4.0,9.0,1.0,1.0,,1.0,,1,1,0.0,,,508.0,467.0,584.0,590.0,385.0,276.0,264.0,270.0,315.0,480.0,427.0,,,,572.39,374.02,441.2,391.36,411.55,370.94,305.6,268.43,243.76,323.52,395.27,384.79,466.8,404.64,330.62,500.13,436.95,345.38,259.52
941.0,17696665.0,3.0,7.0,4.0,6.0,1.0,,,,,2,,0.0,,,402.0,398.0,425.0,382.0,205.0,153.0,158.0,140.0,258.0,311.0,294.0,,,98.72,291.71,345.99,320.57,230.95,260.0,99.97,99.52,90.16,87.85,109.64,163.08,177.36,258.62,247.37,290.51,313.07,294.22,177.48,120.77
942.0,17719526.0,2.0,4.0,3.0,5.0,1.0,,,,,1,,0.0,,,209.0,245.0,221.0,205.0,133.0,85.0,92.0,83.0,111.0,167.0,110.0,,,,193.03,142.38,161.53,151.66,129.92,136.01,103.44,86.34,89.15,132.04,215.32,183.04,170.29,202.16,178.9,155.79,149.83,136.2,94.72
943.0,17707191.0,3.0,5.0,3.0,5.0,1.0,,,,,,,0.0,,,173.0,172.0,168.0,152.0,116.0,90.0,86.0,80.0,120.0,151.0,166.0,174.0,,,,,35.97,153.05,141.84,117.84,73.11,79.62,78.56,119.29,139.01,120.8,70.38,64.37,68.74,77.53,59.24,68.5,77.66
944.0,17728347.0,4.0,3.0,4.0,6.0,1.0,,,,,1,,0.0,,,214.0,200.0,212.0,244.0,275.0,180.0,218.0,203.0,193.0,179.0,191.0,,,52.47,224.23,240.65,209.45,163.07,174.28,168.36,167.34,156.96,152.92,142.21,355.95,262.38,275.89,322.29,225.17,242.51,228.17,216.44,201.78
945.0,17683540.0,4.0,6.0,5.0,7.0,1.0,,,,,1,,0.0,,,224.0,264.0,250.0,200.0,121.0,77.0,173.0,193.0,,,,,23.99,157.13,222.38,139.5,162.81,99.34,133.95,96.13,60.56,12.56,86.17,264.76,362.14,395.77,560.0,478.42,459.42,488.53,411.81,341.3,267.82
946.0,17674344.0,3.0,5.0,4.0,5.0,1.0,,,,,1,1,0.0,,,384.0,434.0,525.0,329.0,234.0,245.0,263.0,269.0,257.0,92.0,,,,286.72,633.66,293.25,415.61,224.45,180.5,140.33,203.24,245.8,191.43,171.92,280.31,308.89,331.21,364.56,293.43,370.25,333.93,188.38,213.27
947.0,17715275.0,4.0,7.0,5.0,7.0,1.0,,,,,2,,0.0,,,392.0,403.0,444.0,409.0,284.0,221.0,227.0,242.0,335.0,524.0,366.0,,,246.92,488.62,480.69,464.28,438.51,382.58,286.13,267.09,263.0,228.92,328.92,478.98,425.55,540.2,503.16,412.87,475.99,414.01,284.41,252.87
